"date","sw_419051"
1972-10-30,NA
1972-10-31,NA
1972-11-01,NA
1972-11-02,NA
1972-11-03,NA
1972-11-04,NA
1972-11-05,NA
1972-11-06,NA
1972-11-07,NA
1972-11-08,NA
1972-11-09,NA
1972-11-10,NA
1972-11-11,NA
1972-11-12,NA
1972-11-13,NA
1972-11-14,NA
1972-11-15,NA
1972-11-16,NA
1972-11-17,NA
1972-11-18,NA
1972-11-19,NA
1972-11-20,NA
1972-11-21,NA
1972-11-22,NA
1972-11-23,NA
1972-11-24,NA
1972-11-25,NA
1972-11-26,NA
1972-11-27,NA
1972-11-28,NA
1972-11-29,NA
1972-11-30,NA
1972-12-01,NA
1972-12-02,NA
1972-12-03,NA
1972-12-04,NA
1972-12-05,NA
1972-12-06,NA
1972-12-07,NA
1972-12-08,NA
1972-12-09,NA
1972-12-10,NA
1972-12-11,NA
1972-12-12,NA
1972-12-13,NA
1972-12-14,NA
1972-12-15,NA
1972-12-16,NA
1972-12-17,NA
1972-12-18,NA
1972-12-19,NA
1972-12-20,NA
1972-12-21,NA
1972-12-22,NA
1972-12-23,NA
1972-12-24,NA
1972-12-25,NA
1972-12-26,NA
1972-12-27,NA
1972-12-28,NA
1972-12-29,NA
1972-12-30,NA
1972-12-31,NA
1973-01-01,NA
1973-01-02,NA
1973-01-03,NA
1973-01-04,NA
1973-01-05,NA
1973-01-06,NA
1973-01-07,NA
1973-01-08,NA
1973-01-09,NA
1973-01-10,NA
1973-01-11,NA
1973-01-12,NA
1973-01-13,NA
1973-01-14,NA
1973-01-15,NA
1973-01-16,NA
1973-01-17,NA
1973-01-18,NA
1973-01-19,NA
1973-01-20,NA
1973-01-21,NA
1973-01-22,NA
1973-01-23,NA
1973-01-24,NA
1973-01-25,NA
1973-01-26,NA
1973-01-27,NA
1973-01-28,NA
1973-01-29,NA
1973-01-30,NA
1973-01-31,NA
1973-02-01,NA
1973-02-02,NA
1973-02-03,NA
1973-02-04,NA
1973-02-05,NA
1973-02-06,NA
1973-02-07,NA
1973-02-08,NA
1973-02-09,NA
1973-02-10,NA
1973-02-11,NA
1973-02-12,NA
1973-02-13,NA
1973-02-14,NA
1973-02-15,NA
1973-02-16,NA
1973-02-17,NA
1973-02-18,NA
1973-02-19,NA
1973-02-20,NA
1973-02-21,NA
1973-02-22,NA
1973-02-23,NA
1973-02-24,NA
1973-02-25,NA
1973-02-26,NA
1973-02-27,NA
1973-02-28,NA
1973-03-01,NA
1973-03-02,NA
1973-03-03,NA
1973-03-04,NA
1973-03-05,NA
1973-03-06,NA
1973-03-07,NA
1973-03-08,NA
1973-03-09,NA
1973-03-10,NA
1973-03-11,NA
1973-03-12,NA
1973-03-13,NA
1973-03-14,NA
1973-03-15,NA
1973-03-16,NA
1973-03-17,NA
1973-03-18,NA
1973-03-19,NA
1973-03-20,NA
1973-03-21,NA
1973-03-22,NA
1973-03-23,NA
1973-03-24,NA
1973-03-25,NA
1973-03-26,NA
1973-03-27,NA
1973-03-28,NA
1973-03-29,NA
1973-03-30,NA
1973-03-31,NA
1973-04-01,NA
1973-04-02,NA
1973-04-03,NA
1973-04-04,NA
1973-04-05,NA
1973-04-06,NA
1973-04-07,NA
1973-04-08,NA
1973-04-09,NA
1973-04-10,NA
1973-04-11,NA
1973-04-12,NA
1973-04-13,NA
1973-04-14,NA
1973-04-15,NA
1973-04-16,NA
1973-04-17,NA
1973-04-18,NA
1973-04-19,NA
1973-04-20,NA
1973-04-21,NA
1973-04-22,NA
1973-04-23,NA
1973-04-24,NA
1973-04-25,NA
1973-04-26,NA
1973-04-27,NA
1973-04-28,NA
1973-04-29,NA
1973-04-30,NA
1973-05-01,NA
1973-05-02,NA
1973-05-03,NA
1973-05-04,NA
1973-05-05,NA
1973-05-06,NA
1973-05-07,NA
1973-05-08,NA
1973-05-09,NA
1973-05-10,NA
1973-05-11,NA
1973-05-12,NA
1973-05-13,NA
1973-05-14,NA
1973-05-15,NA
1973-05-16,NA
1973-05-17,NA
1973-05-18,NA
1973-05-19,NA
1973-05-20,NA
1973-05-21,NA
1973-05-22,NA
1973-05-23,NA
1973-05-24,NA
1973-05-25,NA
1973-05-26,NA
1973-05-27,NA
1973-05-28,NA
1973-05-29,NA
1973-05-30,NA
1973-05-31,NA
1973-06-01,NA
1973-06-02,NA
1973-06-03,NA
1973-06-04,NA
1973-06-05,NA
1973-06-06,NA
1973-06-07,NA
1973-06-08,NA
1973-06-09,NA
1973-06-10,NA
1973-06-11,NA
1973-06-12,NA
1973-06-13,NA
1973-06-14,NA
1973-06-15,NA
1973-06-16,NA
1973-06-17,NA
1973-06-18,NA
1973-06-19,NA
1973-06-20,NA
1973-06-21,NA
1973-06-22,NA
1973-06-23,NA
1973-06-24,NA
1973-06-25,NA
1973-06-26,NA
1973-06-27,NA
1973-06-28,NA
1973-06-29,NA
1973-06-30,NA
1973-07-01,NA
1973-07-02,NA
1973-07-03,NA
1973-07-04,NA
1973-07-05,NA
1973-07-06,NA
1973-07-07,NA
1973-07-08,NA
1973-07-09,NA
1973-07-10,NA
1973-07-11,NA
1973-07-12,NA
1973-07-13,NA
1973-07-14,NA
1973-07-15,NA
1973-07-16,NA
1973-07-17,NA
1973-07-18,NA
1973-07-19,NA
1973-07-20,NA
1973-07-21,NA
1973-07-22,NA
1973-07-23,NA
1973-07-24,NA
1973-07-25,NA
1973-07-26,NA
1973-07-27,NA
1973-07-28,NA
1973-07-29,NA
1973-07-30,NA
1973-07-31,NA
1973-08-01,NA
1973-08-02,NA
1973-08-03,NA
1973-08-04,NA
1973-08-05,NA
1973-08-06,NA
1973-08-07,NA
1973-08-08,NA
1973-08-09,NA
1973-08-10,NA
1973-08-11,NA
1973-08-12,NA
1973-08-13,NA
1973-08-14,NA
1973-08-15,NA
1973-08-16,NA
1973-08-17,NA
1973-08-18,NA
1973-08-19,NA
1973-08-20,NA
1973-08-21,NA
1973-08-22,NA
1973-08-23,NA
1973-08-24,NA
1973-08-25,NA
1973-08-26,NA
1973-08-27,NA
1973-08-28,NA
1973-08-29,NA
1973-08-30,NA
1973-08-31,NA
1973-09-01,NA
1973-09-02,NA
1973-09-03,NA
1973-09-04,NA
1973-09-05,NA
1973-09-06,NA
1973-09-07,NA
1973-09-08,NA
1973-09-09,NA
1973-09-10,NA
1973-09-11,NA
1973-09-12,NA
1973-09-13,NA
1973-09-14,NA
1973-09-15,NA
1973-09-16,NA
1973-09-17,NA
1973-09-18,NA
1973-09-19,NA
1973-09-20,NA
1973-09-21,NA
1973-09-22,NA
1973-09-23,NA
1973-09-24,NA
1973-09-25,NA
1973-09-26,NA
1973-09-27,NA
1973-09-28,NA
1973-09-29,NA
1973-09-30,NA
1973-10-01,NA
1973-10-02,NA
1973-10-03,NA
1973-10-04,NA
1973-10-05,NA
1973-10-06,NA
1973-10-07,NA
1973-10-08,NA
1973-10-09,NA
1973-10-10,NA
1973-10-11,NA
1973-10-12,NA
1973-10-13,NA
1973-10-14,NA
1973-10-15,NA
1973-10-16,NA
1973-10-17,NA
1973-10-18,NA
1973-10-19,NA
1973-10-20,NA
1973-10-21,NA
1973-10-22,NA
1973-10-23,NA
1973-10-24,NA
1973-10-25,NA
1973-10-26,NA
1973-10-27,NA
1973-10-28,NA
1973-10-29,NA
1973-10-30,NA
1973-10-31,NA
1973-11-01,NA
1973-11-02,NA
1973-11-03,NA
1973-11-04,NA
1973-11-05,NA
1973-11-06,NA
1973-11-07,NA
1973-11-08,NA
1973-11-09,NA
1973-11-10,NA
1973-11-11,NA
1973-11-12,NA
1973-11-13,NA
1973-11-14,NA
1973-11-15,NA
1973-11-16,NA
1973-11-17,NA
1973-11-18,NA
1973-11-19,NA
1973-11-20,NA
1973-11-21,NA
1973-11-22,NA
1973-11-23,NA
1973-11-24,NA
1973-11-25,NA
1973-11-26,NA
1973-11-27,NA
1973-11-28,NA
1973-11-29,NA
1973-11-30,NA
1973-12-01,NA
1973-12-02,NA
1973-12-03,NA
1973-12-04,NA
1973-12-05,NA
1973-12-06,NA
1973-12-07,NA
1973-12-08,NA
1973-12-09,NA
1973-12-10,NA
1973-12-11,NA
1973-12-12,NA
1973-12-13,NA
1973-12-14,NA
1973-12-15,NA
1973-12-16,NA
1973-12-17,NA
1973-12-18,NA
1973-12-19,NA
1973-12-20,NA
1973-12-21,NA
1973-12-22,NA
1973-12-23,NA
1973-12-24,NA
1973-12-25,NA
1973-12-26,NA
1973-12-27,NA
1973-12-28,NA
1973-12-29,NA
1973-12-30,NA
1973-12-31,NA
1974-01-01,NA
1974-01-02,NA
1974-01-03,NA
1974-01-04,NA
1974-01-05,NA
1974-01-06,NA
1974-01-07,NA
1974-01-08,NA
1974-01-09,NA
1974-01-10,NA
1974-01-11,NA
1974-01-12,NA
1974-01-13,NA
1974-01-14,NA
1974-01-15,NA
1974-01-16,NA
1974-01-17,NA
1974-01-18,NA
1974-01-19,NA
1974-01-20,NA
1974-01-21,NA
1974-01-22,NA
1974-01-23,NA
1974-01-24,NA
1974-01-25,NA
1974-01-26,NA
1974-01-27,NA
1974-01-28,NA
1974-01-29,NA
1974-01-30,NA
1974-01-31,NA
1974-02-01,NA
1974-02-02,NA
1974-02-03,NA
1974-02-04,NA
1974-02-05,NA
1974-02-06,NA
1974-02-07,NA
1974-02-08,NA
1974-02-09,NA
1974-02-10,NA
1974-02-11,NA
1974-02-12,NA
1974-02-13,NA
1974-02-14,NA
1974-02-15,NA
1974-02-16,NA
1974-02-17,NA
1974-02-18,NA
1974-02-19,NA
1974-02-20,NA
1974-02-21,NA
1974-02-22,NA
1974-02-23,NA
1974-02-24,NA
1974-02-25,NA
1974-02-26,NA
1974-02-27,NA
1974-02-28,NA
1974-03-01,NA
1974-03-02,NA
1974-03-03,NA
1974-03-04,NA
1974-03-05,NA
1974-03-06,NA
1974-03-07,NA
1974-03-08,NA
1974-03-09,NA
1974-03-10,NA
1974-03-11,NA
1974-03-12,NA
1974-03-13,NA
1974-03-14,NA
1974-03-15,NA
1974-03-16,NA
1974-03-17,NA
1974-03-18,NA
1974-03-19,NA
1974-03-20,NA
1974-03-21,NA
1974-03-22,NA
1974-03-23,NA
1974-03-24,NA
1974-03-25,NA
1974-03-26,NA
1974-03-27,NA
1974-03-28,NA
1974-03-29,NA
1974-03-30,NA
1974-03-31,NA
1974-04-01,NA
1974-04-02,NA
1974-04-03,NA
1974-04-04,NA
1974-04-05,NA
1974-04-06,NA
1974-04-07,NA
1974-04-08,NA
1974-04-09,NA
1974-04-10,NA
1974-04-11,NA
1974-04-12,NA
1974-04-13,NA
1974-04-14,NA
1974-04-15,NA
1974-04-16,NA
1974-04-17,NA
1974-04-18,NA
1974-04-19,NA
1974-04-20,NA
1974-04-21,NA
1974-04-22,NA
1974-04-23,NA
1974-04-24,NA
1974-04-25,NA
1974-04-26,NA
1974-04-27,NA
1974-04-28,NA
1974-04-29,NA
1974-04-30,NA
1974-05-01,NA
1974-05-02,NA
1974-05-03,NA
1974-05-04,NA
1974-05-05,NA
1974-05-06,NA
1974-05-07,NA
1974-05-08,NA
1974-05-09,NA
1974-05-10,NA
1974-05-11,NA
1974-05-12,NA
1974-05-13,NA
1974-05-14,NA
1974-05-15,NA
1974-05-16,NA
1974-05-17,NA
1974-05-18,NA
1974-05-19,NA
1974-05-20,NA
1974-05-21,NA
1974-05-22,NA
1974-05-23,NA
1974-05-24,NA
1974-05-25,NA
1974-05-26,NA
1974-05-27,NA
1974-05-28,NA
1974-05-29,NA
1974-05-30,NA
1974-05-31,NA
1974-06-01,NA
1974-06-02,NA
1974-06-03,NA
1974-06-04,NA
1974-06-05,NA
1974-06-06,NA
1974-06-07,NA
1974-06-08,NA
1974-06-09,NA
1974-06-10,NA
1974-06-11,NA
1974-06-12,NA
1974-06-13,NA
1974-06-14,NA
1974-06-15,NA
1974-06-16,NA
1974-06-17,NA
1974-06-18,NA
1974-06-19,NA
1974-06-20,NA
1974-06-21,NA
1974-06-22,NA
1974-06-23,NA
1974-06-24,NA
1974-06-25,NA
1974-06-26,NA
1974-06-27,NA
1974-06-28,NA
1974-06-29,NA
1974-06-30,NA
1974-07-01,NA
1974-07-02,NA
1974-07-03,NA
1974-07-04,NA
1974-07-05,NA
1974-07-06,NA
1974-07-07,NA
1974-07-08,NA
1974-07-09,NA
1974-07-10,NA
1974-07-11,NA
1974-07-12,NA
1974-07-13,NA
1974-07-14,NA
1974-07-15,NA
1974-07-16,NA
1974-07-17,NA
1974-07-18,NA
1974-07-19,NA
1974-07-20,NA
1974-07-21,NA
1974-07-22,NA
1974-07-23,NA
1974-07-24,NA
1974-07-25,NA
1974-07-26,NA
1974-07-27,NA
1974-07-28,NA
1974-07-29,NA
1974-07-30,NA
1974-07-31,NA
1974-08-01,NA
1974-08-02,NA
1974-08-03,NA
1974-08-04,NA
1974-08-05,NA
1974-08-06,NA
1974-08-07,NA
1974-08-08,NA
1974-08-09,NA
1974-08-10,NA
1974-08-11,NA
1974-08-12,NA
1974-08-13,NA
1974-08-14,NA
1974-08-15,NA
1974-08-16,NA
1974-08-17,NA
1974-08-18,NA
1974-08-19,NA
1974-08-20,NA
1974-08-21,NA
1974-08-22,NA
1974-08-23,NA
1974-08-24,NA
1974-08-25,NA
1974-08-26,NA
1974-08-27,NA
1974-08-28,NA
1974-08-29,NA
1974-08-30,NA
1974-08-31,NA
1974-09-01,NA
1974-09-02,NA
1974-09-03,NA
1974-09-04,NA
1974-09-05,NA
1974-09-06,NA
1974-09-07,NA
1974-09-08,NA
1974-09-09,NA
1974-09-10,NA
1974-09-11,NA
1974-09-12,NA
1974-09-13,NA
1974-09-14,NA
1974-09-15,NA
1974-09-16,NA
1974-09-17,NA
1974-09-18,NA
1974-09-19,NA
1974-09-20,NA
1974-09-21,NA
1974-09-22,NA
1974-09-23,NA
1974-09-24,NA
1974-09-25,NA
1974-09-26,NA
1974-09-27,NA
1974-09-28,NA
1974-09-29,NA
1974-09-30,NA
1974-10-01,NA
1974-10-02,NA
1974-10-03,NA
1974-10-04,NA
1974-10-05,NA
1974-10-06,NA
1974-10-07,NA
1974-10-08,NA
1974-10-09,NA
1974-10-10,NA
1974-10-11,NA
1974-10-12,NA
1974-10-13,NA
1974-10-14,NA
1974-10-15,NA
1974-10-16,NA
1974-10-17,NA
1974-10-18,NA
1974-10-19,NA
1974-10-20,NA
1974-10-21,NA
1974-10-22,NA
1974-10-23,NA
1974-10-24,NA
1974-10-25,NA
1974-10-26,NA
1974-10-27,NA
1974-10-28,NA
1974-10-29,NA
1974-10-30,NA
1974-10-31,NA
1974-11-01,NA
1974-11-02,NA
1974-11-03,NA
1974-11-04,NA
1974-11-05,NA
1974-11-06,NA
1974-11-07,NA
1974-11-08,NA
1974-11-09,NA
1974-11-10,NA
1974-11-11,NA
1974-11-12,NA
1974-11-13,NA
1974-11-14,NA
1974-11-15,NA
1974-11-16,NA
1974-11-17,NA
1974-11-18,NA
1974-11-19,NA
1974-11-20,NA
1974-11-21,NA
1974-11-22,NA
1974-11-23,NA
1974-11-24,NA
1974-11-25,NA
1974-11-26,NA
1974-11-27,NA
1974-11-28,NA
1974-11-29,NA
1974-11-30,NA
1974-12-01,NA
1974-12-02,NA
1974-12-03,NA
1974-12-04,NA
1974-12-05,NA
1974-12-06,NA
1974-12-07,NA
1974-12-08,NA
1974-12-09,NA
1974-12-10,NA
1974-12-11,NA
1974-12-12,NA
1974-12-13,NA
1974-12-14,NA
1974-12-15,NA
1974-12-16,NA
1974-12-17,NA
1974-12-18,NA
1974-12-19,NA
1974-12-20,NA
1974-12-21,NA
1974-12-22,NA
1974-12-23,NA
1974-12-24,NA
1974-12-25,NA
1974-12-26,NA
1974-12-27,NA
1974-12-28,NA
1974-12-29,NA
1974-12-30,NA
1974-12-31,NA
1975-01-01,NA
1975-01-02,NA
1975-01-03,NA
1975-01-04,NA
1975-01-05,NA
1975-01-06,NA
1975-01-07,NA
1975-01-08,NA
1975-01-09,NA
1975-01-10,NA
1975-01-11,NA
1975-01-12,NA
1975-01-13,NA
1975-01-14,NA
1975-01-15,NA
1975-01-16,NA
1975-01-17,NA
1975-01-18,NA
1975-01-19,NA
1975-01-20,NA
1975-01-21,NA
1975-01-22,NA
1975-01-23,NA
1975-01-24,NA
1975-01-25,NA
1975-01-26,NA
1975-01-27,NA
1975-01-28,NA
1975-01-29,NA
1975-01-30,NA
1975-01-31,NA
1975-02-01,NA
1975-02-02,NA
1975-02-03,NA
1975-02-04,NA
1975-02-05,NA
1975-02-06,NA
1975-02-07,NA
1975-02-08,NA
1975-02-09,NA
1975-02-10,NA
1975-02-11,NA
1975-02-12,NA
1975-02-13,NA
1975-02-14,NA
1975-02-15,NA
1975-02-16,NA
1975-02-17,NA
1975-02-18,NA
1975-02-19,NA
1975-02-20,NA
1975-02-21,NA
1975-02-22,NA
1975-02-23,NA
1975-02-24,NA
1975-02-25,NA
1975-02-26,NA
1975-02-27,NA
1975-02-28,NA
1975-03-01,NA
1975-03-02,NA
1975-03-03,NA
1975-03-04,NA
1975-03-05,NA
1975-03-06,NA
1975-03-07,NA
1975-03-08,NA
1975-03-09,NA
1975-03-10,NA
1975-03-11,NA
1975-03-12,NA
1975-03-13,NA
1975-03-14,NA
1975-03-15,NA
1975-03-16,NA
1975-03-17,NA
1975-03-18,NA
1975-03-19,NA
1975-03-20,NA
1975-03-21,NA
1975-03-22,NA
1975-03-23,NA
1975-03-24,NA
1975-03-25,NA
1975-03-26,NA
1975-03-27,NA
1975-03-28,NA
1975-03-29,NA
1975-03-30,NA
1975-03-31,NA
1975-04-01,NA
1975-04-02,NA
1975-04-03,NA
1975-04-04,NA
1975-04-05,NA
1975-04-06,NA
1975-04-07,NA
1975-04-08,NA
1975-04-09,NA
1975-04-10,NA
1975-04-11,NA
1975-04-12,NA
1975-04-13,NA
1975-04-14,NA
1975-04-15,NA
1975-04-16,NA
1975-04-17,NA
1975-04-18,NA
1975-04-19,NA
1975-04-20,NA
1975-04-21,NA
1975-04-22,NA
1975-04-23,NA
1975-04-24,NA
1975-04-25,NA
1975-04-26,NA
1975-04-27,NA
1975-04-28,NA
1975-04-29,NA
1975-04-30,NA
1975-05-01,NA
1975-05-02,NA
1975-05-03,NA
1975-05-04,NA
1975-05-05,NA
1975-05-06,NA
1975-05-07,NA
1975-05-08,NA
1975-05-09,NA
1975-05-10,NA
1975-05-11,NA
1975-05-12,NA
1975-05-13,NA
1975-05-14,NA
1975-05-15,NA
1975-05-16,NA
1975-05-17,NA
1975-05-18,NA
1975-05-19,NA
1975-05-20,NA
1975-05-21,NA
1975-05-22,NA
1975-05-23,NA
1975-05-24,NA
1975-05-25,NA
1975-05-26,NA
1975-05-27,NA
1975-05-28,NA
1975-05-29,NA
1975-05-30,NA
1975-05-31,NA
1975-06-01,NA
1975-06-02,NA
1975-06-03,NA
1975-06-04,NA
1975-06-05,NA
1975-06-06,NA
1975-06-07,NA
1975-06-08,NA
1975-06-09,NA
1975-06-10,NA
1975-06-11,NA
1975-06-12,NA
1975-06-13,NA
1975-06-14,NA
1975-06-15,NA
1975-06-16,NA
1975-06-17,NA
1975-06-18,NA
1975-06-19,NA
1975-06-20,NA
1975-06-21,NA
1975-06-22,NA
1975-06-23,NA
1975-06-24,NA
1975-06-25,NA
1975-06-26,NA
1975-06-27,NA
1975-06-28,NA
1975-06-29,NA
1975-06-30,NA
1975-07-01,NA
1975-07-02,NA
1975-07-03,NA
1975-07-04,NA
1975-07-05,NA
1975-07-06,NA
1975-07-07,NA
1975-07-08,NA
1975-07-09,NA
1975-07-10,NA
1975-07-11,NA
1975-07-12,NA
1975-07-13,NA
1975-07-14,NA
1975-07-15,NA
1975-07-16,14.414
1975-07-17,14.461
1975-07-18,14.507
1975-07-19,14.554
1975-07-20,14.6
1975-07-21,14.647
1975-07-22,14.694
1975-07-23,14.741
1975-07-24,14.787
1975-07-25,14.834
1975-07-26,15.715
1975-07-27,18.504
1975-07-28,14.993
1975-07-29,14.459
1975-07-30,11.573
1975-07-31,11.619
1975-08-01,14.155
1975-08-02,13.472
1975-08-03,13.521
1975-08-04,7.442
1975-08-05,11.322
1975-08-06,11.896
1975-08-07,10.195
1975-08-08,8.559
1975-08-09,8.603
1975-08-10,8.648
1975-08-11,9.89
1975-08-12,12.175
1975-08-13,12.223
1975-08-14,12.27
1975-08-15,11.293
1975-08-16,11.122
1975-08-17,12.41
1975-08-18,14.035
1975-08-19,14.768
1975-08-20,13.462
1975-08-21,16.11
1975-08-22,13.22
1975-08-23,12.692
1975-08-24,13.085
1975-08-25,16.303
1975-08-26,16.353
1975-08-27,16.403
1975-08-28,13.973
1975-08-29,10.861
1975-08-30,10.953
1975-08-31,13.073
1975-09-01,13.12
1975-09-02,13.167
1975-09-03,16.011
1975-09-04,13.954
1975-09-05,12.362
1975-09-06,12.397
1975-09-07,13.408
1975-09-08,13.455
1975-09-09,13.503
1975-09-10,13.552
1975-09-11,14.002
1975-09-12,16.263
1975-09-13,19.036
1975-09-14,20.24
1975-09-15,20.914
1975-09-16,19.584
1975-09-17,15.617
1975-09-18,14.912
1975-09-19,14.943
1975-09-20,14.975
1975-09-21,15.007
1975-09-22,15.039
1975-09-23,15.071
1975-09-24,15.102
1975-09-25,15.134
1975-09-26,15.166
1975-09-27,15.198
1975-09-28,13.559
1975-09-29,11.762
1975-09-30,12.795
1975-10-01,15.328
1975-10-02,15.359
1975-10-03,15.345
1975-10-04,11.97
1975-10-05,11.951
1975-10-06,11.983
1975-10-07,12.203
1975-10-08,11.731
1975-10-09,9.111
1975-10-10,10.401
1975-10-11,13.825
1975-10-12,13.934
1975-10-13,10.806
1975-10-14,10.5
1975-10-15,10.451
1975-10-16,12.3
1975-10-17,12.332
1975-10-18,12.363
1975-10-19,12.395
1975-10-20,12.427
1975-10-21,12.459
1975-10-22,12.639
1975-10-23,16.032
1975-10-24,17.469
1975-10-25,26.137
1975-10-26,12.889
1975-10-27,10.917
1975-10-28,10.95
1975-10-29,10.982
1975-10-30,13.454
1975-10-31,14.532
1975-11-01,14.563
1975-11-02,14.595
1975-11-03,14.626
1975-11-04,14.657
1975-11-05,14.689
1975-11-06,14.72
1975-11-07,12.477
1975-11-08,13.68
1975-11-09,11.257
1975-11-10,102.737
1975-11-11,210.924
1975-11-12,32.551
1975-11-13,19.609
1975-11-14,18.242
1975-11-15,18.242
1975-11-16,15.319
1975-11-17,14.073
1975-11-18,12.648
1975-11-19,14.67
1975-11-20,14.67
1975-11-21,14.67
1975-11-22,17.277
1975-11-23,22.153
1975-11-24,22.153
1975-11-25,22.153
1975-11-26,20.555
1975-11-27,18.242
1975-11-28,18.242
1975-11-29,NA
1975-11-30,NA
1975-12-01,NA
1975-12-02,NA
1975-12-03,NA
1975-12-04,NA
1975-12-05,NA
1975-12-06,NA
1975-12-07,NA
1975-12-08,NA
1975-12-09,NA
1975-12-10,NA
1975-12-11,NA
1975-12-12,NA
1975-12-13,NA
1975-12-14,NA
1975-12-15,NA
1975-12-16,NA
1975-12-17,NA
1975-12-18,NA
1975-12-19,NA
1975-12-20,NA
1975-12-21,NA
1975-12-22,NA
1975-12-23,NA
1975-12-24,NA
1975-12-25,NA
1975-12-26,NA
1975-12-27,NA
1975-12-28,NA
1975-12-29,NA
1975-12-30,NA
1975-12-31,NA
1976-01-01,NA
1976-01-02,NA
1976-01-03,NA
1976-01-04,NA
1976-01-05,NA
1976-01-06,NA
1976-01-07,NA
1976-01-08,NA
1976-01-09,NA
1976-01-10,NA
1976-01-11,NA
1976-01-12,NA
1976-01-13,NA
1976-01-14,20.39
1976-01-15,16.791
1976-01-16,16.166
1976-01-17,17.044
1976-01-18,17.184
1976-01-19,18.457
1976-01-20,21.392
1976-01-21,21.545
1976-01-22,21.698
1976-01-23,424.572
1976-01-24,1229.482
1976-01-25,1729.292
1976-01-26,516.266
1976-01-27,240.318
1976-01-28,134.078
1976-01-29,88.881
1976-01-30,70.021
1976-01-31,54.389
1976-02-01,47.134
1976-02-02,175.883
1976-02-03,564.177
1976-02-04,456.387
1976-02-05,506.863
1976-02-06,299.822
1976-02-07,199.592
1976-02-08,143.066
1976-02-09,111.383
1976-02-10,103.87
1976-02-11,5229.18
1976-02-12,4756.201
1976-02-13,1833.236
1976-02-14,1068.731
1976-02-15,769.871
1976-02-16,583.7
1976-02-17,457.544
1976-02-18,368.819
1976-02-19,302.604
1976-02-20,239.992
1976-02-21,147.905
1976-02-22,104.313
1976-02-23,104.159
1976-02-24,104.689
1976-02-25,105.221
1976-02-26,101.905
1976-02-27,92.583
1976-02-28,88.739
1976-02-29,97.314
1976-03-01,97.197
1976-03-02,154.379
1976-03-03,124.628
1976-03-04,102.87
1976-03-05,75.874
1976-03-06,66.675
1976-03-07,53.894
1976-03-08,56.005
1976-03-09,40.403
1976-03-10,35.039
1976-03-11,30.429
1976-03-12,26.547
1976-03-13,21.49
1976-03-14,21.821
1976-03-15,22.154
1976-03-16,26.118
1976-03-17,32.845
1976-03-18,33.256
1976-03-19,33.669
1976-03-20,34.085
1976-03-21,34.503
1976-03-22,34.924
1976-03-23,33.992
1976-03-24,20.69
1976-03-25,20.929
1976-03-26,13.065
1976-03-27,13.209
1976-03-28,13.479
1976-03-29,16.691
1976-03-30,18.148
1976-03-31,18.482
1976-04-01,18.819
1976-04-02,19.16
1976-04-03,19.505
1976-04-04,19.853
1976-04-05,15.912
1976-04-06,12.328
1976-04-07,12.587
1976-04-08,13.775
1976-04-09,20.646
1976-04-10,21.911
1976-04-11,22.244
1976-04-12,22.581
1976-04-13,22.92
1976-04-14,23.262
1976-04-15,23.607
1976-04-16,23.954
1976-04-17,24.304
1976-04-18,24.657
1976-04-19,25.012
1976-04-20,25.37
1976-04-21,25.731
1976-04-22,22.02
1976-04-23,17.251
1976-04-24,17.576
1976-04-25,17.904
1976-04-26,18.236
1976-04-27,18.572
1976-04-28,18.914
1976-04-29,19.256
1976-04-30,19.602
1976-05-01,19.952
1976-05-02,20.305
1976-05-03,20.662
1976-05-04,20.971
1976-05-05,14.006
1976-05-06,11.762
1976-05-07,9.43
1976-05-08,9.43
1976-05-09,9.43
1976-05-10,9.43
1976-05-11,9.43
1976-05-12,9.43
1976-05-13,9.43
1976-05-14,9.43
1976-05-15,9.43
1976-05-16,9.43
1976-05-17,9.43
1976-05-18,9.43
1976-05-19,9.43
1976-05-20,9.43
1976-05-21,9.43
1976-05-22,9.43
1976-05-23,13.95
1976-05-24,16.483
1976-05-25,16.483
1976-05-26,16.483
1976-05-27,16.483
1976-05-28,16.483
1976-05-29,16.483
1976-05-30,16.483
1976-05-31,16.483
1976-06-01,16.483
1976-06-02,16.483
1976-06-03,16.483
1976-06-04,16.483
1976-06-05,16.483
1976-06-06,16.483
1976-06-07,16.483
1976-06-08,16.483
1976-06-09,16.483
1976-06-10,16.483
1976-06-11,16.483
1976-06-12,16.483
1976-06-13,16.483
1976-06-14,16.483
1976-06-15,16.483
1976-06-16,16.483
1976-06-17,16.483
1976-06-18,16.483
1976-06-19,16.483
1976-06-20,69.851
1976-06-21,322.557
1976-06-22,70.43
1976-06-23,14.255
1976-06-24,12.642
1976-06-25,12.642
1976-06-26,NA
1976-06-27,NA
1976-06-28,NA
1976-06-29,NA
1976-06-30,NA
1976-07-01,NA
1976-07-02,NA
1976-07-03,NA
1976-07-04,NA
1976-07-05,NA
1976-07-06,NA
1976-07-07,NA
1976-07-08,NA
1976-07-09,NA
1976-07-10,NA
1976-07-11,NA
1976-07-12,NA
1976-07-13,NA
1976-07-14,NA
1976-07-15,NA
1976-07-16,55.323
1976-07-17,31.569
1976-07-18,28.379
1976-07-19,26.476
1976-07-20,27.331
1976-07-21,32.911
1976-07-22,30.863
1976-07-23,28.921
1976-07-24,33.125
1976-07-25,31.21
1976-07-26,47.202
1976-07-27,47.612
